fulldate,value,external_temp,internal_temp,internal_humidity,external_humidity,day,month,year,hour
12/31/2017 23:00,65,7.783333333,18.26666667,50,82,31,12,2017,23
1/1/2018 0:00,29,7.533333333,18.15,49.33333333,80.33333333,1,1,2018,0
1/1/2018 1:00,38,6.983333333,17.96666667,49,82.33333333,1,1,2018,1
1/1/2018 2:00,30,6.283333333,17.78333333,49,85.83333333,1,1,2018,2
1/1/2018 3:00,39,5.85,17.6,49,87,1,1,2018,3
1/1/2018 4:00,31,5.783333333,17.51666667,49,88.16666667,1,1,2018,4
1/1/2018 5:00,30,5.783333333,17.38333333,48.83333333,89,1,1,2018,5
1/1/2018 6:00,149,5.3,17.3,48.66666667,89.83333333,1,1,2018,6
1/1/2018 7:00,121,4.9,17.56666667,49.16666667,89.66666667,1,1,2018,7
1/1/2018 8:00,110,5.066666667,17.9,49,91.83333333,1,1,2018,8
1/1/2018 9:00,342,5.783333333,18.16666667,48.66666667,90.83333333,1,1,2018,9
1/1/2018 10:00,180,6.266666667,18.56666667,48.16666667,91.16666667,1,1,2018,10
1/1/2018 11:00,273,6.583333333,18.61666667,48,93.16666667,1,1,2018,11
1/1/2018 12:00,107,6.266666667,18.71666667,48.5,92.5,1,1,2018,12
1/1/2018 13:00,96,5.916666667,18.51666667,47,93.66666667,1,1,2018,13
1/1/2018 14:00,96,6.133333333,18.35,47,98.16666667,1,1,2018,14
1/1/2018 15:00,143,6.55,18.21666667,47.5,99.83333333,1,1,2018,15
1/1/2018 16:00,176,6.6,18.2,47,99.16666667,1,1,2018,16
1/1/2018 17:00,124,6.4,18.2,46.5,96.66666667,1,1,2018,17
1/1/2018 18:00,262,5.583333333,17.91666667,45.5,95,1,1,2018,18
1/1/2018 19:00,111,5.333333333,17.66666667,46,96.16666667,1,1,2018,19
1/1/2018 20:00,129,5.25,17.5,45.5,93.83333333,1,1,2018,20
1/1/2018 21:00,134,5.466666667,17.56666667,45,95.5,1,1,2018,21
1/1/2018 22:00,75,5.55,17.65,44,93.83333333,1,1,2018,22
1/1/2018 23:00,40,5.666666667,17.61666667,44,91.83333333,1,1,2018,23
1/2/2018 0:00,36,6.033333333,17.16666667,43.66666667,89.33333333,2,1,2018,0
1/2/2018 1:00,36,6.133333333,16.8,44,88.16666667,2,1,2018,1
1/2/2018 2:00,37,5.933333333,16.5,44,87.83333333,2,1,2018,2
1/2/2018 3:00,47,5.65,16.31666667,44,89.16666667,2,1,2018,3
1/2/2018 4:00,37,4.95,16.2,44.5,91.83333333,2,1,2018,4
1/2/2018 5:00,40,4.35,16.15,45,93.5,2,1,2018,5
1/2/2018 6:00,337,3.783333333,16.21666667,46.16666667,95.66666667,2,1,2018,6
1/2/2018 7:00,687,3.133333333,16.71666667,46.66666667,96.5,2,1,2018,7
1/2/2018 8:00,189,3.016666667,17.31666667,47.66666667,97,2,1,2018,8
1/2/2018 9:00,177,3.916666667,17.6,49.66666667,97.33333333,2,1,2018,9
1/2/2018 10:00,37,5.083333333,17.73333333,48.33333333,97.33333333,2,1,2018,10
1/2/2018 11:00,402,5.966666667,17.96666667,47.33333333,95.83333333,2,1,2018,11
1/2/2018 12:00,166,6.266666667,18.96666667,44.33333333,94.33333333,2,1,2018,12
1/2/2018 13:00,176,6.25,18.31666667,43,94.33333333,2,1,2018,13
1/2/2018 14:00,104,6.083333333,18.51666667,44,96.5,2,1,2018,14
1/2/2018 15:00,108,5.85,18.93333333,44,99.33333333,2,1,2018,15
1/2/2018 16:00,139,5.883333333,19.18333333,44,100,2,1,2018,16
1/2/2018 17:00,123,6.183333333,19.08333333,44,100,2,1,2018,17
1/2/2018 18:00,117,6.833333333,18.71666667,46,100,2,1,2018,18
1/2/2018 19:00,122,7.583333333,18.48333333,46.66666667,100,2,1,2018,19
1/2/2018 20:00,181,8.116666667,18.33333333,47.33333333,100,2,1,2018,20
1/2/2018 21:00,79,8.583333333,18.2,47,100,2,1,2018,21
1/2/2018 22:00,44,8.85,17.98333333,47.33333333,100,2,1,2018,22
1/2/2018 23:00,29,9.233333333,17.83333333,48,100,2,1,2018,23
1/3/2018 0:00,40,9.683333333,17.61666667,49.16666667,100,3,1,2018,0
1/3/2018 1:00,91,10.21666667,17.58333333,49,100,3,1,2018,1
1/3/2018 2:00,52,10.7,17.48333333,49.83333333,100,3,1,2018,2
1/3/2018 3:00,42,9.716666667,17.2,50,99.83333333,3,1,2018,3
1/3/2018 4:00,43,8.583333333,16.85,50,100,3,1,2018,4
1/3/2018 5:00,145,6.95,16.55,51,100,3,1,2018,5
1/3/2018 6:00,70,6.5,16.5,49.66666667,100,3,1,2018,6
1/3/2018 7:00,87,5.583333333,16.8,47.83333333,100,3,1,2018,7
1/3/2018 8:00,93,5.883333333,17.45,45,100,3,1,2018,8
1/3/2018 9:00,262,5.616666667,17.55,45.16666667,100,3,1,2018,9
1/3/2018 10:00,1040,6.683333333,17.6,45.33333333,100,3,1,2018,10
1/3/2018 11:00,818,7.366666667,19.01666667,49.83333333,100,3,1,2018,11
1/3/2018 12:00,82,7.9,19.86666667,45,99,3,1,2018,12
1/3/2018 13:00,305,8.633333333,18.75,44.66666667,91.66666667,3,1,2018,13
1/3/2018 14:00,482,8.9,18.11666667,45.66666667,90.66666667,3,1,2018,14
1/3/2018 15:00,50,8.45,17.75,46.16666667,85.16666667,3,1,2018,15
1/3/2018 16:00,183,7.65,17.68333333,48.16666667,86.33333333,3,1,2018,16
1/3/2018 17:00,230,7.416666667,18.28333333,47.16666667,87.5,3,1,2018,17
1/3/2018 18:00,346,7.333333333,18.66666667,46,87.33333333,3,1,2018,18
1/3/2018 19:00,241,7.1,19.4,46.83333333,87.83333333,3,1,2018,19
1/3/2018 20:00,132,6.65,19.5,44.66666667,88,3,1,2018,20
1/3/2018 21:00,58,6.4,19.21666667,45.33333333,91.83333333,3,1,2018,21
1/3/2018 22:00,28,6.316666667,18.85,46,94.83333333,3,1,2018,22
1/3/2018 23:00,29,5.983333333,18.53333333,46,96.83333333,3,1,2018,23
1/4/2018 0:00,29,6.1,18.21666667,46,97,4,1,2018,0
1/4/2018 1:00,29,6.283333333,18.05,46,96,4,1,2018,1
1/4/2018 2:00,31,6.383333333,17.91666667,46.83333333,97.83333333,4,1,2018,2
1/4/2018 3:00,46,6.633333333,17.76666667,48,98,4,1,2018,3
1/4/2018 4:00,33,6.783333333,17.65,48,98.33333333,4,1,2018,4
1/4/2018 5:00,31,6.816666667,17.55,48,99.83333333,4,1,2018,5
1/4/2018 6:00,59,7.05,17.5,48.16666667,100,4,1,2018,6
1/4/2018 7:00,232,7.316666667,17.9,49.16666667,100,4,1,2018,7
1/4/2018 8:00,212,7.733333333,18.71666667,48.16666667,100,4,1,2018,8
1/4/2018 9:00,122,8.933333333,18.9,48.66666667,100,4,1,2018,9
1/4/2018 10:00,245,10.35,18.91666667,49,100,4,1,2018,10
1/4/2018 11:00,607,11.11666667,19.31666667,49.66666667,100,4,1,2018,11
1/4/2018 12:00,375,11.41666667,20,49,100,4,1,2018,12
1/4/2018 13:00,87,11.55,19.83333333,49.66666667,100,4,1,2018,13
1/4/2018 14:00,48,11.6,19.06666667,50.5,100,4,1,2018,14
1/4/2018 15:00,38,11.21666667,18.71666667,51.16666667,100,4,1,2018,15
1/4/2018 16:00,101,10.35,18.53333333,51,100,4,1,2018,16
1/4/2018 17:00,145,9.533333333,18.23333333,50.5,98.33333333,4,1,2018,17
1/4/2018 18:00,216,8.466666667,18.33333333,49.33333333,98.33333333,4,1,2018,18
1/4/2018 19:00,690,7.95,18.95,48.33333333,99.66666667,4,1,2018,19
1/4/2018 20:00,173,7.4,19.56666667,49.16666667,100,4,1,2018,20
1/4/2018 21:00,82,6.433333333,19.18333333,48.66666667,100,4,1,2018,21
1/4/2018 22:00,33,6.166666667,18.81666667,48,100,4,1,2018,22
1/4/2018 23:00,35,6.683333333,18.58333333,48.83333333,100,4,1,2018,23
1/5/2018 0:00,33,7.316666667,18.35,49.16666667,100,5,1,2018,0
1/5/2018 1:00,33,8.1,18.13333333,49,100,5,1,2018,1
1/5/2018 2:00,33,8.583333333,18.08333333,49,100,5,1,2018,2
1/5/2018 3:00,56,8.566666667,17.95,49,100,5,1,2018,3
1/5/2018 4:00,43,8.1,17.83333333,49,100,5,1,2018,4
1/5/2018 5:00,261,7.283333333,17.66666667,49.5,100,5,1,2018,5
1/5/2018 6:00,132,7.1,17.55,50,100,5,1,2018,6
1/5/2018 7:00,199,7.1,17.76666667,50.16666667,100,5,1,2018,7
1/5/2018 8:00,537,7.1,18.63333333,49.16666667,100,5,1,2018,8
1/5/2018 9:00,614,7.2,19.08333333,49.5,100,5,1,2018,9
1/5/2018 10:00,233,7.65,19.4,53.83333333,100,5,1,2018,10
1/5/2018 11:00,494,8.383333333,19.28333333,52,100,5,1,2018,11
1/5/2018 12:00,133,8.983333333,19.36666667,53.83333333,100,5,1,2018,12
1/5/2018 13:00,56,9.383333333,19.16666667,53,100,5,1,2018,13
1/5/2018 14:00,64,9.333333333,18.83333333,51.66666667,97.83333333,5,1,2018,14
1/5/2018 15:00,94,7.533333333,18.61666667,51,95.16666667,5,1,2018,15
1/5/2018 16:00,44,6.15,18.41666667,51,99.66666667,5,1,2018,16
1/5/2018 17:00,97,5.5,18.08333333,50.16666667,100,5,1,2018,17
1/5/2018 18:00,188,4.966666667,18.31666667,49.83333333,100,5,1,2018,18
1/5/2018 19:00,425,4.733333333,18.83333333,49,100,5,1,2018,19
1/5/2018 20:00,405,4.433333333,18.93333333,51.5,100,5,1,2018,20
1/5/2018 21:00,114,3.983333333,18.78333333,48.5,100,5,1,2018,21
1/5/2018 22:00,46,3.6,18.36666667,48,100,5,1,2018,22
1/5/2018 23:00,29,3.55,18.03333333,48,100,5,1,2018,23
1/6/2018 0:00,39,3.466666667,17.68333333,48,100,6,1,2018,0
1/6/2018 1:00,36,3.366666667,17.5,48,100,6,1,2018,1
1/6/2018 2:00,24,3.4,17.21666667,48,100,6,1,2018,2
1/6/2018 3:00,50,3.883333333,17.05,48,100,6,1,2018,3
1/6/2018 4:00,29,4.566666667,16.95,48.5,100,6,1,2018,4
1/6/2018 5:00,28,4.9,16.78333333,48,100,6,1,2018,5
1/6/2018 6:00,55,5.3,16.7,48,100,6,1,2018,6
1/6/2018 7:00,442,5.466666667,17.43333333,48.5,100,6,1,2018,7
1/6/2018 8:00,386,5.683333333,18.4,47.33333333,100,6,1,2018,8
1/6/2018 9:00,475,6.116666667,18.68333333,48.16666667,100,6,1,2018,9
1/6/2018 10:00,56,6.633333333,19.11666667,46.66666667,99.83333333,6,1,2018,10
1/6/2018 11:00,880,6.983333333,19,46.16666667,98,6,1,2018,11
1/6/2018 12:00,747,7.183333333,20.28333333,53.16666667,96,6,1,2018,12
1/6/2018 13:00,886,7.216666667,20.18333333,50.33333333,95,6,1,2018,13
1/6/2018 14:00,656,7.183333333,20.71666667,50.5,95,6,1,2018,14
1/6/2018 15:00,722,7,19.83333333,51,95.33333333,6,1,2018,15
1/6/2018 16:00,574,6.616666667,19.45,50,97,6,1,2018,16
1/6/2018 17:00,453,6.383333333,19.15,49.16666667,97.16666667,6,1,2018,17
1/6/2018 18:00,134,6.133333333,18.83333333,50,98,6,1,2018,18
1/6/2018 19:00,110,5.983333333,18.46666667,50,98.83333333,6,1,2018,19
1/6/2018 20:00,116,5.966666667,18.16666667,50,98,6,1,2018,20
1/6/2018 21:00,131,5.983333333,18.08333333,49.66666667,98,6,1,2018,21
1/6/2018 22:00,80,5.9,17.86666667,49.66666667,98.33333333,6,1,2018,22
1/6/2018 23:00,52,5.933333333,17.61666667,50.16666667,97.16666667,6,1,2018,23
1/7/2018 0:00,29,5.733333333,17.48333333,50,95.5,7,1,2018,0
1/7/2018 1:00,31,5.6,17.3,50.16666667,94.16666667,7,1,2018,1
1/7/2018 2:00,30,5.533333333,17.15,50,94,7,1,2018,2
1/7/2018 3:00,40,5.45,16.98333333,49.66666667,93,7,1,2018,3
1/7/2018 4:00,30,5.283333333,16.8,49,92,7,1,2018,4
1/7/2018 5:00,30,5.166666667,16.6,49,92.83333333,7,1,2018,5
1/7/2018 6:00,159,4.833333333,16.58333333,48.83333333,92.66666667,7,1,2018,6
1/7/2018 7:00,122,4.2,17.38333333,47.16666667,93,7,1,2018,7
1/7/2018 8:00,103,4.016666667,18.43333333,43.66666667,93,7,1,2018,8
1/7/2018 9:00,93,4.05,18.41666667,44.16666667,93,7,1,2018,9
1/7/2018 10:00,89,4.316666667,18.41666667,43.66666667,90.5,7,1,2018,10
1/7/2018 11:00,46,4.5,18.5,43,89,7,1,2018,11
1/7/2018 12:00,125,4.6,18.38333333,45,88.16666667,7,1,2018,12
1/7/2018 13:00,91,4.6,18.01666667,46,87.66666667,7,1,2018,13
1/7/2018 14:00,144,4.6,17.8,45.33333333,88.5,7,1,2018,14
1/7/2018 15:00,195,4.483333333,18.16666667,44.5,88,7,1,2018,15
1/7/2018 16:00,119,4.133333333,18.41666667,44,88.66666667,7,1,2018,16
1/7/2018 17:00,121,3.766666667,18.18333333,44,89,7,1,2018,17
1/7/2018 18:00,117,3.883333333,17.8,45,89,7,1,2018,18
1/7/2018 19:00,406,3.7,17.8,43.66666667,89,7,1,2018,19
1/7/2018 20:00,166,3.5,17.98333333,42,88.83333333,7,1,2018,20
1/7/2018 21:00,158,3.216666667,18.1,42,89,7,1,2018,21
1/7/2018 22:00,57,3.2,18.33333333,41.5,89.33333333,7,1,2018,22
1/7/2018 23:00,40,3.2,18.1,41,89.83333333,7,1,2018,23
1/8/2018 0:00,34,3.2,17.66666667,42.83333333,90,8,1,2018,0
1/8/2018 1:00,33,3.2,17.28333333,43,90,8,1,2018,1
1/8/2018 2:00,60,3.116666667,17.01666667,43,90,8,1,2018,2
1/8/2018 3:00,48,3.1,16.76666667,43,91,8,1,2018,3
1/8/2018 4:00,30,3.1,16.51666667,43,91,8,1,2018,4
1/8/2018 5:00,29,3.1,16.25,43,91,8,1,2018,5
1/8/2018 6:00,60,3.1,16.1,43.83333333,91.66666667,8,1,2018,6
1/8/2018 7:00,104,3.183333333,17.08333333,42.66666667,92.33333333,8,1,2018,7
1/8/2018 8:00,189,3.35,18.26666667,42,93,8,1,2018,8
1/8/2018 9:00,93,3.55,18.23333333,40.83333333,92.33333333,8,1,2018,9
1/8/2018 10:00,88,3.9,18.45,40.5,91.66666667,8,1,2018,10
1/8/2018 11:00,737,4.45,19.06666667,40.83333333,90.66666667,8,1,2018,11
1/8/2018 12:00,104,5.083333333,19.4,41.83333333,89.66666667,8,1,2018,12
1/8/2018 13:00,653,5.483333333,18.08333333,40.83333333,89,8,1,2018,13
1/8/2018 14:00,516,5.533333333,17.96666667,43.5,89.33333333,8,1,2018,14
1/8/2018 15:00,149,5.216666667,18.3,43.83333333,91.66666667,8,1,2018,15
1/8/2018 16:00,134,4.5,18.88333333,44.16666667,93.16666667,8,1,2018,16
1/8/2018 17:00,130,3.466666667,18.95,46.33333333,96.16666667,8,1,2018,17
1/8/2018 18:00,254,2.966666667,18.5,47.66666667,97.83333333,8,1,2018,18
1/8/2018 19:00,182,2.716666667,18.2,48.33333333,98,8,1,2018,19
1/8/2018 20:00,117,2.683333333,17.95,47,98,8,1,2018,20
1/8/2018 21:00,129,2.6,17.55,46.83333333,97.83333333,8,1,2018,21
1/8/2018 22:00,126,2.6,17.75,45.66666667,97.66666667,8,1,2018,22
1/8/2018 23:00,96,2.533333333,17.98333333,45,97.5,8,1,2018,23
1/9/2018 0:00,57,2.233333333,17.56666667,45,97.16666667,9,1,2018,0
1/9/2018 1:00,45,2.1,17.25,45,98,9,1,2018,1
1/9/2018 2:00,39,2.1,16.98333333,45,97.16666667,9,1,2018,2
1/9/2018 3:00,48,2.116666667,16.66666667,45,97.33333333,9,1,2018,3
1/9/2018 4:00,344,2.133333333,16.55,45,97.5,9,1,2018,4
1/9/2018 5:00,352,1.916666667,16.35,45,98.33333333,9,1,2018,5
1/9/2018 6:00,236,1.883333333,16.41666667,45.5,99.33333333,9,1,2018,6
1/9/2018 7:00,102,2.916666667,17.2,44.66666667,100,9,1,2018,7
1/9/2018 8:00,138,3.65,18.31666667,43.33333333,99.16666667,9,1,2018,8
1/9/2018 9:00,201,4.166666667,18.76666667,45,98.16666667,9,1,2018,9
1/9/2018 10:00,311,4.566666667,19.06666667,45.83333333,97,9,1,2018,10
1/9/2018 11:00,236,5.033333333,19.75,43.33333333,97,9,1,2018,11
1/9/2018 12:00,92,5.566666667,19.26666667,44.66666667,96.33333333,9,1,2018,12
1/9/2018 13:00,74,5.916666667,18.58333333,45,96,9,1,2018,13
1/9/2018 14:00,93,6.2,18.66666667,44.5,96,9,1,2018,14
1/9/2018 15:00,89,6.583333333,19.18333333,44,96.16666667,9,1,2018,15
1/9/2018 16:00,33,6.533333333,19.48333333,44,96,9,1,2018,16
1/9/2018 17:00,40,6.466666667,19.15,44,96.83333333,9,1,2018,17
1/9/2018 18:00,33,6.35,18.83333333,44,97.83333333,9,1,2018,18
1/9/2018 19:00,149,6.3,18.53333333,44,98,9,1,2018,19
1/9/2018 20:00,638,6.516666667,19.58333333,43.33333333,98.16666667,9,1,2018,20
1/9/2018 21:00,288,6.633333333,20.23333333,43.33333333,99,9,1,2018,21
1/9/2018 22:00,91,6.716666667,19.85,44.33333333,99.16666667,9,1,2018,22
1/9/2018 23:00,33,6.783333333,19.45,44.16666667,100,9,1,2018,23
1/10/2018 0:00,30,6.783333333,19.05,44,100,10,1,2018,0
1/10/2018 1:00,31,6.766666667,18.73333333,44.5,100,10,1,2018,1
1/10/2018 2:00,58,6.566666667,18.51666667,45,99.66666667,10,1,2018,2
1/10/2018 3:00,55,6.383333333,18.25,45,98.33333333,10,1,2018,3
1/10/2018 4:00,30,6.3,18.08333333,45,97.16666667,10,1,2018,4
1/10/2018 5:00,30,6.25,17.9,45,97,10,1,2018,5
1/10/2018 6:00,125,6.116666667,17.7,45,97,10,1,2018,6
1/10/2018 7:00,469,5.983333333,18.16666667,45.66666667,99.16666667,10,1,2018,7
1/10/2018 8:00,134,5.833333333,18.9,44.83333333,100,10,1,2018,8
1/10/2018 9:00,484,6.05,19.28333333,44.33333333,100,10,1,2018,9
1/10/2018 10:00,405,6.316666667,19.58333333,45.16666667,100,10,1,2018,10
1/10/2018 11:00,583,6.6,19.65,44.83333333,100,10,1,2018,11
1/10/2018 12:00,419,6.816666667,19.41666667,45.16666667,100,10,1,2018,12
1/10/2018 13:00,39,7.3,18.85,45,100,10,1,2018,13
1/10/2018 14:00,62,7.35,18.65,46,99.66666667,10,1,2018,14
1/10/2018 15:00,88,7.15,18.8,46,99.66666667,10,1,2018,15
1/10/2018 16:00,61,6.75,19.36666667,45.5,99.66666667,10,1,2018,16
1/10/2018 17:00,372,6.366666667,19.65,45,100,10,1,2018,17
1/10/2018 18:00,166,6.2,19.85,45.16666667,100,10,1,2018,18
1/10/2018 19:00,258,6.3,19.4,46.16666667,100,10,1,2018,19
1/10/2018 20:00,235,6.15,19.26666667,46.16666667,100,10,1,2018,20
1/10/2018 21:00,179,5.916666667,19.08333333,47,100,10,1,2018,21
1/10/2018 22:00,108,6.066666667,18.7,47,100,10,1,2018,22
1/10/2018 23:00,53,6.033333333,18.33333333,47,100,10,1,2018,23
1/11/2018 0:00,35,6.05,18.05,47,100,11,1,2018,0
1/11/2018 1:00,32,6.1,17.81666667,47.66666667,100,11,1,2018,1
1/11/2018 2:00,30,5.833333333,17.58333333,48,100,11,1,2018,2
1/11/2018 3:00,51,5.7,17.38333333,48,100,11,1,2018,3
1/11/2018 4:00,31,5.75,17.25,48,100,11,1,2018,4
1/11/2018 5:00,31,5.75,17.1,48,100,11,1,2018,5
1/11/2018 6:00,52,5.733333333,17.03333333,48,100,11,1,2018,6
1/11/2018 7:00,314,5.433333333,17.8,49.16666667,100,11,1,2018,7
1/11/2018 8:00,209,5.483333333,19.03333333,48,100,11,1,2018,8
1/11/2018 9:00,144,5.966666667,19.28333333,47.5,100,11,1,2018,9
1/11/2018 10:00,442,6.45,19.46666667,47.83333333,99.83333333,11,1,2018,10
1/11/2018 11:00,843,6.966666667,19.08333333,48.66666667,98.5,11,1,2018,11
1/11/2018 12:00,254,7.266666667,19.21666667,50.33333333,96.66666667,11,1,2018,12
1/11/2018 13:00,37,7.5,18.95,48,94.5,11,1,2018,13
1/11/2018 14:00,35,6.866666667,18.5,48,94.5,11,1,2018,14
1/11/2018 15:00,88,6.15,18.2,48,97.33333333,11,1,2018,15
1/11/2018 16:00,98,6.1,18.61666667,47.5,98.66666667,11,1,2018,16
1/11/2018 17:00,173,6.1,19.05,46.83333333,99,11,1,2018,17
1/11/2018 18:00,214,5.933333333,19.1,46.16666667,99.66666667,11,1,2018,18
1/11/2018 19:00,140,5.7,18.91666667,47,100,11,1,2018,19
1/11/2018 20:00,125,5.616666667,18.5,47,100,11,1,2018,20
1/11/2018 21:00,118,5.55,18.18333333,47,100,11,1,2018,21
1/11/2018 22:00,123,5.416666667,18,47,100,11,1,2018,22
1/11/2018 23:00,59,5.566666667,17.71666667,47,100,11,1,2018,23
1/12/2018 0:00,44,4.966666667,17.38333333,47.66666667,100,12,1,2018,0
1/12/2018 1:00,46,4.583333333,17.16666667,47.33333333,100,12,1,2018,1
1/12/2018 2:00,37,4.783333333,16.95,47.33333333,100,12,1,2018,2
1/12/2018 3:00,70,4.933333333,16.8,48,100,12,1,2018,3
1/12/2018 4:00,103,4.783333333,16.65,48,100,12,1,2018,4
1/12/2018 5:00,301,4.7,16.51666667,48,100,12,1,2018,5
1/12/2018 6:00,129,4.666666667,16.41666667,48,100,12,1,2018,6
1/12/2018 7:00,507,4.633333333,17.46666667,48.16666667,100,12,1,2018,7
1/12/2018 8:00,121,4.6,18.6,46.16666667,100,12,1,2018,8
1/12/2018 9:00,33,4.783333333,18.73333333,46,100,12,1,2018,9
1/12/2018 10:00,26,5.133333333,18.51666667,46.5,100,12,1,2018,10
1/12/2018 11:00,26,5.733333333,18.1,47.16666667,99.83333333,12,1,2018,11
1/12/2018 12:00,239,6.25,18,50.33333333,97.66666667,12,1,2018,12
1/12/2018 13:00,108,6.583333333,18.3,47.66666667,95.83333333,12,1,2018,13
1/12/2018 14:00,125,6.666666667,18.9,46,93.33333333,12,1,2018,14
1/12/2018 15:00,72,6.55,19.18333333,46.16666667,93.5,12,1,2018,15
1/12/2018 16:00,71,6.266666667,18.81666667,46.66666667,93.33333333,12,1,2018,16
1/12/2018 17:00,125,6.133333333,18.38333333,47,93.83333333,12,1,2018,17
1/12/2018 18:00,118,5.816666667,18.11666667,47.16666667,94.66666667,12,1,2018,18
1/12/2018 19:00,149,5.55,17.93333333,47.16666667,96.5,12,1,2018,19
1/12/2018 20:00,474,5.35,17.9,47.16666667,97,12,1,2018,20
1/12/2018 21:00,544,4.783333333,17.6,47,97.83333333,12,1,2018,21
1/12/2018 22:00,141,4.016666667,17.5,48,99.16666667,12,1,2018,22
1/12/2018 23:00,55,3.516666667,17.65,49.33333333,100,12,1,2018,23
1/13/2018 0:00,33,4.033333333,17.41666667,48,100,13,1,2018,0
1/13/2018 1:00,35,4.266666667,17.08333333,48,100,13,1,2018,1
1/13/2018 2:00,34,4.25,16.95,48,99,13,1,2018,2
1/13/2018 3:00,63,4.116666667,16.73333333,48,98.5,13,1,2018,3
1/13/2018 4:00,36,4.066666667,16.66666667,48,98,13,1,2018,4
1/13/2018 5:00,31,3.95,16.56666667,48,98,13,1,2018,5
1/13/2018 6:00,43,3.616666667,16.5,47.66666667,97.16666667,13,1,2018,6
1/13/2018 7:00,201,3.5,16.71666667,47.16666667,98.16666667,13,1,2018,7
1/13/2018 8:00,179,3.45,18.85,44.5,98.83333333,13,1,2018,8
1/13/2018 9:00,119,3.616666667,19.46666667,43,98.5,13,1,2018,9
1/13/2018 10:00,201,3.783333333,19.5,43.33333333,95.66666667,13,1,2018,10
1/13/2018 11:00,548,4.116666667,20.11666667,42,92,13,1,2018,11
1/13/2018 12:00,159,4.583333333,19.93333333,42,87.5,13,1,2018,12
1/13/2018 13:00,99,5.233333333,19.21666667,42.83333333,85.66666667,13,1,2018,13
1/13/2018 14:00,407,5.133333333,18.78333333,43.5,84.33333333,13,1,2018,14
1/13/2018 15:00,645,4.633333333,19.03333333,52.83333333,85.5,13,1,2018,15
1/13/2018 16:00,380,4.133333333,20.33333333,56.33333333,86,13,1,2018,16
1/13/2018 17:00,112,4.083333333,20.6,48.83333333,85.83333333,13,1,2018,17
1/13/2018 18:00,114,4.083333333,20.33333333,45.83333333,85.33333333,13,1,2018,18
1/13/2018 19:00,172,3.066666667,20,44.5,87.5,13,1,2018,19
1/13/2018 20:00,189,2.283333333,19.61666667,44,89.5,13,1,2018,20
1/13/2018 21:00,189,1.85,19.25,43.66666667,90.5,13,1,2018,21
1/13/2018 22:00,190,1.433333333,18.95,43,92,13,1,2018,22
1/13/2018 23:00,154,1.016666667,18.51666667,42.5,93.5,13,1,2018,23
1/14/2018 0:00,116,0.9,18.03333333,42,94.16666667,14,1,2018,0
1/14/2018 1:00,114,0.6,17.58333333,42,95.5,14,1,2018,1
1/14/2018 2:00,113,0.566666667,17.25,42,96,14,1,2018,2
1/14/2018 3:00,133,0.283333333,17.01666667,42,96,14,1,2018,3
1/14/2018 4:00,122,0.083333333,16.71666667,42,97,14,1,2018,4
1/14/2018 5:00,137,-0.033333333,16.53333333,42,97,14,1,2018,5
1/14/2018 6:00,172,-0.033333333,16.58333333,42,97.66666667,14,1,2018,6
1/14/2018 7:00,246,0.283333333,19.15,39,98,14,1,2018,7
1/14/2018 8:00,314,0.75,20.63333333,37.5,97.33333333,14,1,2018,8
1/14/2018 9:00,161,1.416666667,20.18333333,38,96.33333333,14,1,2018,9
1/14/2018 10:00,184,2.35,19.58333333,39.66666667,94,14,1,2018,10
1/14/2018 11:00,233,3.316666667,19.26666667,40.16666667,91.83333333,14,1,2018,11
1/14/2018 12:00,99,4.05,19.01666667,40.66666667,89.66666667,14,1,2018,12
1/14/2018 13:00,107,4.716666667,18.7,41,88.5,14,1,2018,13
1/14/2018 14:00,102,4.883333333,18.5,41.5,88.33333333,14,1,2018,14
1/14/2018 15:00,113,5.033333333,18.26666667,41,89,14,1,2018,15
1/14/2018 16:00,188,4.516666667,17.96666667,39.5,91,14,1,2018,16
1/14/2018 17:00,210,4.033333333,18.46666667,40.66666667,93.5,14,1,2018,17
1/14/2018 18:00,183,3.6,19.11666667,40,95.33333333,14,1,2018,18
1/14/2018 19:00,176,3.116666667,19.16666667,40,96.5,14,1,2018,19
1/14/2018 20:00,96,2.55,18.75,40,97.83333333,14,1,2018,20
1/14/2018 21:00,62,2.233333333,18.33333333,40,98.33333333,14,1,2018,21
1/14/2018 22:00,57,2.266666667,17.91666667,40.66666667,99,14,1,2018,22
1/14/2018 23:00,31,2.1,17.6,42,99.83333333,14,1,2018,23
1/15/2018 0:00,30,1.7,17.23333333,42,100,15,1,2018,0
1/15/2018 1:00,28,1.916666667,17.03333333,42,100,15,1,2018,1
1/15/2018 2:00,27,2.116666667,16.85,42.16666667,100,15,1,2018,2
1/15/2018 3:00,55,2.4,16.65,42,100,15,1,2018,3
1/15/2018 4:00,29,3.033333333,16.51666667,42,100,15,1,2018,4
1/15/2018 5:00,27,3.616666667,16.4,43,100,15,1,2018,5
1/15/2018 6:00,43,4.016666667,16.33333333,44,100,15,1,2018,6
1/15/2018 7:00,160,4.066666667,16.73333333,43.83333333,100,15,1,2018,7
1/15/2018 8:00,113,4.283333333,18.63333333,42.33333333,100,15,1,2018,8
1/15/2018 9:00,85,4.8,19.16666667,40.83333333,98.83333333,15,1,2018,9
1/15/2018 10:00,56,5.366666667,19.35,40.16666667,96,15,1,2018,10
